cell_name,sample,patient,source,cell_type,cell_subtype,cluster,cluster_annotation,complexity
30183,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,266
30186,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,558
30187,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,567
30189,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,553
30190,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,488
30192,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,493
30195,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,574
30197,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,608
30200,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,568
30201,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,465
30205,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,465
30206,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,397
30207,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,680
30208,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,363
30210,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,467
30212,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,444
30213,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,503
30215,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,509
30216,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,375
30217,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,521
30218,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,414
30220,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,473
30221,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,523
30222,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,501
30224,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,355
30225,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,549
30227,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,290
30228,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,490
30230,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,397
30231,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,507
30233,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,475
30234,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,504
30235,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,360
30236,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,686
30237,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,684
30238,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,412
30240,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,475
30241,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,536
30245,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,388
30248,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,519
30250,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,532
30252,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,376
30253,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,381
30257,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,419
30258,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,606
30259,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,482
30260,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,485
30262,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,409
30265,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,453
30267,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,633
30268,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,510
30269,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,474
30273,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,459
30275,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,559
30276,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,425
30277,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,384
30279,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,356
30280,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,436
30281,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,519
30282,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,424
30284,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,558
30287,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,479
30289,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,484
30291,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,345
30292,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,356
30296,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,533
30300,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,518
30301,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,346
30302,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,509
30304,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,640
30305,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,408
30306,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,497
30307,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,432
30309,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,377
30310,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,459
30313,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,393
30314,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,477
30315,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,443
30316,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,434
30319,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,535
30321,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,488
30324,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,460
30325,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,507
30326,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,297
30329,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,589
30330,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,352
30331,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,408
30333,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,532
30334,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,242
30337,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,326
30338,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,461
30339,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,455
30342,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,369
30344,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,482
30345,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,546
30347,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,475
30350,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,540
30351,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,392
30352,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,439
30355,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,476
30357,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,423
30358,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,205
30359,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,650
30360,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,490
30363,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,513
30370,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,541
30371,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,561
30375,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,396
30376,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,508
30377,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,540
30379,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,422
30381,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,455
30383,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,497
30385,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,349
30387,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,337
30388,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,530
30389,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,297
30390,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,393
30392,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,660
30393,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,549
30394,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,501
30395,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,515
30396,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,529
30398,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,415
30402,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,465
30403,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,388
30405,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,381
30406,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,586
30408,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,493
30409,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,514
30411,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,348
30413,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,413
30415,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,728
30416,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,412
30419,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,609
30420,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,610
30422,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,334
30423,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,448
30424,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,430
30426,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,562
30430,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,574
30432,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,421
30436,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,432
30437,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,504
30439,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,412
30440,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,354
30441,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,574
30442,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,465
30443,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,497
30444,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,578
30447,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,450
30450,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,468
30451,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,541
30454,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,544
30456,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,407
30457,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,588
30459,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,358
30460,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,509
30463,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,479
30464,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,396
30465,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,579
30466,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,365
30467,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,432
30469,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,373
30471,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,490
30473,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,608
30474,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,562
30476,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,384
30477,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,427
30478,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,927
30480,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,584
30484,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,548
30489,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,562
30490,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,406
30491,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,502
30492,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,535
30493,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,457
30494,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,374
30495,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,577
30496,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,646
30498,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,490
30499,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,429
30500,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,394
30501,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,436
30502,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,457
30503,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,563
30504,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,493
30506,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,431
30508,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,624
30509,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,327
30510,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,526
30511,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,1,T:CD4+NAIVE,443
29542,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,2,T:CD4+NAIVE,525
29667,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,2,T:CD4+NAIVE,414
29677,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,2,T:CD4+NAIVE,335
29961,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,2,T:CD4+NAIVE,331
30111,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,2,T:CD4+NAIVE,316
30114,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,2,T:CD4+NAIVE,513
30194,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,2,T:CD4+NAIVE,353
30286,BC04_BLOOD7,BC04,blood,T_cell,CD4 T cell,2,T:CD4+NAIVE,562
29558,BC04_BLOOD7,BC04,blood,T_cell,CD8 T cell,3,T:CD8+NAIVE,384
29850,BC04_BLOOD7,BC04,blood,T_cell,CD8 T cell,3,T:CD8+NAIVE,271
29919,BC04_BLOOD7,BC04,blood,T_cell,CD8 T cell,3,T:CD8+NAIVE,475
29986,BC04_BLOOD7,BC04,blood,T_cell,CD8 T cell,3,T:CD8+NAIVE,274
30094,BC04_BLOOD7,BC04,blood,T_cell,CD8 T cell,3,T:CD8+NAIVE,409
30255,BC04_BLOOD7,BC04,blood,T_cell,CD8 T cell,3,T:CD8+NAIVE,378
30295,BC04_BLOOD7,BC04,blood,T_cell,CD8 T cell,3,T:CD8+NAIVE,362
30312,BC04_BLOOD7,BC04,blood,T_cell,CD8 T cell,3,T:CD8+NAIVE,340
30425,BC04_BLOOD7,BC04,blood,T_cell,CD8 T cell,3,T:CD8+NAIVE,331
30446,BC04_BLOOD7,BC04,blood,T_cell,CD8 T cell,3,T:CD8+NAIVE,496
30461,BC04_BLOOD7,BC04,blood,T_cell,CD8 T cell,3,T:CD8+NAIVE,436
29524,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,388
29531,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,321
29532,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,603
29533,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,616
29536,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,393
29538,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,309
29540,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,509
29541,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,325
29544,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,266
29548,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,554
29553,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,377
29560,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,474
29567,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,715
29570,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,353
29575,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,342
29593,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,511
29600,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,403
29603,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,485
29606,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,373
29620,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,413
29624,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,451
29632,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,360
29637,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,378
29639,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,427
29641,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,719
29645,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,470
29647,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,483
29648,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,437
29654,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,547
29675,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,387
29683,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,534
29705,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,489
29708,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,419
29709,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,501
29718,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,568
29719,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,379
29720,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,554
29727,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,317
29735,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,415
29744,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,401
29745,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,356
29750,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,456
29751,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,434
29755,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,544
29764,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,343
29767,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,456
29768,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,655
29771,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,493
29772,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,608
29784,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,512
29788,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,534
29791,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,438
29792,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,615
29793,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,296
29796,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,448
29798,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,533
29800,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,457
29801,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,346
29812,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,407
29816,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,427
29828,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,462
29829,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,426
29831,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,421
29844,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,539
29856,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,455
29860,BC04_BLOOD7,BC04,blood,NK_cell,NK cell,4,NK:CD56+16+3+NKT,518
